Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,Category,Sales,Quantity,Discount,Profit,Customer_Satisfaction_Score,Return_Status
ORD-1226,2025-04-06,CUST-144,Home Office,West,Technology,925.375545927379,14,0.1,143.3305552098969,2.0,Yes
ORD-1227,2025-02-21,CUST-104,Home Office,South,Furniture,753.3496469365739,8,0.0,93.31817460922912,4.0,No
ORD-1228,2025-06-10,CUST-132,Corporate,South,Furniture,464.50817118694613,6,0.1,38.97549080330339,4.0,Yes
ORD-1229,2025-06-17,CUST-100,Corporate,Central,Office Supplies,254.7678420127106,5,0.3,117.0189625634865,2.0,No
ORD-1230,2025-05-08,CUST-117,Corporate,West,Technology,154.44983760969365,13,0.2,-46.67843855421974,3.0,No
ORD-1231,2025-02-08,CUST-131,Consumer,South,Technology,741.8654319662513,4,0.2,332.68100254238817,5.0,No
ORD-1232,2025-03-23,CUST-146,Consumer,Central,Furniture,931.8141989589677,8,0.2,221.48484363196923,4.0,No
ORD-1233,2025-04-14,CUST-148,Home Office,East,Technology,776.2460617139456,1,0.3,328.61020250953106,3.0,No
ORD-1234,2025-05-09,CUST-110,Consumer,South,Technology,641.0595385664984,14,0.5,2.0273220484834695,4.0,No
ORD-1235,2025-01-11,CUST-120,Consumer,West,Technology,59.92195588364716,9,0.5,295.7034590794376,4.0,No
ORD-1236,2025-06-27,CUST-125,Consumer,West,Furniture,1162.5016453373166,1,0.1,263.9554930535923,4.0,No
ORD-1237,2025-05-31,CUST-124,Corporate,West,Office Supplies,960.4698880689438,8,0.5,204.71858560595314,,No
ORD-1238,2025-06-08,CUST-121,Corporate,East,Office Supplies,358.45822367414803,4,0.5,181.26313373834256,4.0,No
ORD-1239,2025-02-11,CUST-126,Home Office,South,Technology,1176.1646919370323,9,0.2,42.4473493705415,3.0,No
ORD-1240,2025-04-09,CUST-148,Consumer,South,Office Supplies,726.2390916672233,14,0.2,267.3848532342638,5.0,No
ORD-1241,2025-01-07,CUST-112,Consumer,East,Furniture,703.0829632666233,11,0.1,125.68195766588022,5.0,No
ORD-1242,2025-05-24,CUST-132,Home Office,South,Furniture,900.2070835211432,5,0.0,-68.0987908489216,2.0,No
ORD-1243,2025-03-31,CUST-133,Consumer,East,Office Supplies,976.0060478272637,3,0.1,40.788422384808484,3.0,No
ORD-1244,2025-04-22,CUST-140,Consumer,East,Office Supplies,791.2095427244882,9,0.1,320.88369434539743,3.0,No
ORD-1245,2025-03-01,CUST-134,Corporate,East,Technology,162.43393817577802,11,0.3,282.8061172721808,4.0,No
ORD-1246,2025-04-23,CUST-100,Home Office,West,Office Supplies,412.5383321334531,14,0.3,341.8575641344426,4.0,No
ORD-1247,2025-01-02,CUST-120,Home Office,South,Technology,1114.419531987999,14,0.1,182.59702217184412,4.0,No
ORD-1248,2025-05-09,CUST-147,Home Office,East,Technology,277.2925780941838,9,0.1,11.379532913185386,5.0,No
ORD-1249,2025-02-17,CUST-105,Home Office,South,Furniture,452.87875836664085,4,0.1,-26.733227645411304,5.0,No
ORD-1250,2025-05-20,CUST-127,Corporate,West,Furniture,524.1714907035932,11,0.5,-15.88850172619226,2.0,No
ORD-1251,2025-02-06,CUST-116,Corporate,East,Furniture,532.8919377363981,4,0.3,-91.09195374373553,3.0,No
ORD-1252,2025-06-09,CUST-104,Consumer,Central,Furniture,739.3981031684854,12,0.1,75.80694994367263,4.0,No
ORD-1253,2025-01-09,CUST-130,Consumer,West,Office Supplies,1132.260246916202,8,0.2,-13.857543775205869,3.0,No
ORD-1254,2025-04-09,CUST-104,Consumer,Central,Furniture,296.4243270806809,2,0.2,85.2449572055161,4.0,No
ORD-1255,2025-05-27,CUST-137,Consumer,South,Office Supplies,154.58663779809248,9,0.5,320.74749432744443,5.0,
ORD-1256,2025-02-17,CUST-102,Corporate,South,Furniture,244.98988293332542,13,0.5,93.74309427823547,3.0,No
ORD-1257,2025-05-11,CUST-122,Home Office,West,Office Supplies,1065.4406312490307,14,0.0,295.0930236431757,4.0,No
ORD-1258,2025-05-28,CUST-136,Corporate,South,Technology,778.5148670596951,6,0.0,172.4771449771444,5.0,No
ORD-1259,2025-06-01,CUST-136,Consumer,Central,Office Supplies,350.22907919460056,9,0.0,11.209199597626366,4.0,No
ORD-1260,2025-02-23,CUST-109,Corporate,East,Office Supplies,980.9768573726545,8,0.5,60.13464166664514,3.0,Yes
ORD-1261,2025-04-30,CUST-109,Home Office,East,Furniture,1035.0302956724888,7,0.5,-62.23620888035676,4.0,No
ORD-1262,2025-06-10,CUST-118,Home Office,East,Office Supplies,1017.3520630414308,13,0.5,50.05816711820472,2.0,No
ORD-1263,2025-06-01,CUST-116,Corporate,West,Technology,1103.52257503107,14,0.2,204.89342547659032,5.0,No
ORD-1264,2025-04-26,CUST-120,Corporate,South,Technology,310.1668140063003,1,0.5,-67.55000818175417,2.0,No
ORD-1265,2025-03-16,CUST-113,Corporate,Central,Furniture,908.4998952080712,14,0.2,-7.569366184886789,4.0,No
ORD-1266,2025-04-23,CUST-108,Consumer,South,Technology,558.0420017562266,12,0.0,71.64846863599016,4.0,Yes
ORD-1267,2025-06-13,CUST-145,Corporate,South,Office Supplies,1011.9782779391733,3,0.0,341.92229165718317,,Yes
ORD-1268,2025-06-15,CUST-100,Corporate,South,Technology,876.9039058223198,11,0.0,253.18782033149608,3.0,No
ORD-1269,2025-04-14,CUST-144,Corporate,East,Furniture,933.9724613346723,14,0.1,230.06903592144675,2.0,No
ORD-1270,2025-03-25,CUST-112,Home Office,Central,Office Supplies,790.8325868404751,2,0.1,-47.71406956354931,1.0,Yes
ORD-1271,2025-04-22,CUST-103,Home Office,Central,Furniture,221.14023566895116,5,0.3,251.44815212674615,3.0,Yes
ORD-1272,2025-04-09,CUST-100,Consumer,South,Office Supplies,658.5820334873566,5,0.3,253.37096518220682,3.0,
ORD-1273,2025-06-02,CUST-148,Consumer,East,Technology,1181.7569900341648,5,0.3,170.49621303094773,4.0,Yes
ORD-1274,2025-04-03,CUST-139,Home Office,East,Furniture,1125.4917991315715,4,0.1,345.6628018992673,3.0,No
ORD-1275,2025-05-26,CUST-131,Home Office,Central,Furniture,61.37674559844389,5,0.1,46.36425766604839,1.0,No
ORD-1276,2025-05-08,CUST-133,Home Office,East,Office Supplies,206.12963071803017,3,0.3,323.57260170883325,5.0,Yes
ORD-1277,2025-04-20,CUST-127,Corporate,East,Furniture,166.75724041092866,12,0.3,311.62900173042664,3.0,No
ORD-1278,2025-03-23,CUST-130,Corporate,East,Office Supplies,873.9160928825016,1,0.5,-94.83370311277997,3.0,No
ORD-1279,2025-02-23,CUST-107,Home Office,West,Office Supplies,983.1645425297646,5,0.3,102.55243691366496,3.0,No
ORD-1280,2025-06-12,CUST-138,Corporate,South,Office Supplies,264.0785259096996,13,0.5,339.696904873208,,No
ORD-1281,2025-06-18,CUST-125,Corporate,Central,Office Supplies,611.9647046126765,9,0.2,-53.5953869163659,3.0,No
ORD-1282,2025-06-10,CUST-133,Consumer,Central,Technology,1010.436603333328,13,0.1,146.50311247249374,5.0,
ORD-1283,2025-03-09,CUST-102,Home Office,West,Office Supplies,882.0338382718382,9,0.3,340.5308781684968,5.0,No
ORD-1284,2025-02-02,CUST-149,Home Office,South,Furniture,655.2622745352994,4,0.1,149.97294084763706,2.0,No
ORD-1285,2025-05-22,CUST-111,Corporate,Central,Technology,712.5137516459397,3,0.1,-14.583113662529811,,No
ORD-1286,2025-01-21,CUST-100,Home Office,East,Furniture,614.9490508303732,1,0.1,161.9824535416654,3.0,No
ORD-1287,2025-02-17,CUST-143,Consumer,Central,Technology,364.0826570693965,2,0.2,-8.001741722703926,2.0,No
ORD-1288,2025-05-28,CUST-104,Consumer,East,Office Supplies,682.3761715022292,8,0.0,133.86691830251792,5.0,No
ORD-1289,2025-05-08,CUST-129,Consumer,West,Technology,829.7735094396079,1,0.3,-66.6810019394434,4.0,No
ORD-1290,2025-05-16,CUST-129,Home Office,East,Technology,1049.2542698743612,8,0.0,172.46720114648207,4.0,Yes
ORD-1291,2025-05-15,CUST-116,Home Office,Central,Furniture,767.1867112353052,13,0.0,132.5554726076712,3.0,No
ORD-1292,2025-05-25,CUST-147,Home Office,Central,Furniture,915.734629081358,7,0.0,233.0726159426584,4.0,No
ORD-1293,2025-05-08,CUST-146,Home Office,Central,Office Supplies,200.48524559594188,8,0.1,183.81521202145325,5.0,No
ORD-1294,2025-02-02,CUST-122,Home Office,West,Technology,559.25339455955,12,0.5,147.3228208388405,3.0,Yes
ORD-1295,2025-06-25,CUST-114,Consumer,West,Technology,21.104627594241023,6,0.1,210.4004821616545,3.0,No
ORD-1296,2025-04-25,CUST-136,Corporate,South,Technology,303.5478487807314,12,0.1,-35.226138892496124,1.0,No
ORD-1297,2025-04-29,CUST-120,Consumer,Central,Office Supplies,874.4894409844758,14,0.0,167.91184756637182,3.0,No
ORD-1298,2025-01-22,CUST-113,Home Office,East,Office Supplies,1190.2538421057425,9,0.1,-22.550228729750046,5.0,No
ORD-1299,2025-06-07,CUST-101,Consumer,West,Office Supplies,128.02193850878695,3,0.0,316.4849935333464,4.0,No
ORD-1300,2025-02-07,CUST-110,Home Office,Central,Office Supplies,487.77823587493305,10,0.5,-69.24965281947811,,No
ORD-1301,2025-04-19,CUST-138,Home Office,Central,Office Supplies,962.0844527519998,4,0.3,93.66863736085696,3.0,No
ORD-1302,2025-02-20,CUST-137,Consumer,West,Furniture,252.80240520838962,13,0.0,213.1088649449502,4.0,No
ORD-1303,2025-01-08,CUST-133,Home Office,South,Technology,670.5510896697207,6,0.5,106.10999525071642,3.0,No
ORD-1304,2025-01-27,CUST-137,Corporate,West,Technology,882.354842275313,8,0.3,-58.55713604519394,3.0,No
ORD-1305,2025-01-27,CUST-149,Home Office,West,Technology,743.0226858096131,5,0.2,149.0205572570183,3.0,No
ORD-1306,2025-01-21,CUST-133,Corporate,East,Technology,233.7494341923452,3,0.0,188.73435897230956,3.0,Yes
ORD-1307,2025-01-30,CUST-117,Corporate,East,Technology,432.90763673602993,6,0.0,216.70653994572842,4.0,No
ORD-1308,2025-04-07,CUST-129,Home Office,South,Technology,942.7122235376227,4,0.2,67.9669165082415,,Yes
ORD-1309,2025-01-28,CUST-114,Consumer,Central,Technology,669.5295518170998,9,0.2,153.64698696294298,4.0,
ORD-1310,2025-04-21,CUST-126,Corporate,West,Technology,16.223240116066158,13,0.0,102.80891372251091,3.0,No
ORD-1311,2025-03-02,CUST-133,Consumer,South,Furniture,915.5790044334317,3,0.2,202.42521743851404,1.0,No
ORD-1312,2025-02-17,CUST-137,Corporate,East,Technology,52.02051237888449,4,0.1,162.60063529616832,2.0,No
ORD-1313,2025-05-27,CUST-132,Home Office,West,Furniture,897.4232014501663,7,0.3,136.5902988016107,4.0,No
ORD-1314,2025-01-04,CUST-123,Home Office,Central,Office Supplies,250.95186659663253,7,0.3,12.285965077211884,5.0,No
ORD-1315,2025-02-04,CUST-114,Corporate,East,Technology,1150.1074413420624,12,0.3,-99.09166701329474,5.0,Yes
ORD-1316,2025-02-18,CUST-129,Home Office,East,Office Supplies,447.84949404948054,12,0.1,-21.66324610985683,1.0,Yes
ORD-1317,2025-01-17,CUST-141,Corporate,East,Office Supplies,399.0486234423141,4,0.2,-47.3202813591241,4.0,No
ORD-1318,2025-06-21,CUST-116,Home Office,South,Office Supplies,187.17677989560917,6,0.5,102.08813525492604,4.0,No
ORD-1319,2025-06-07,CUST-104,Consumer,Central,Furniture,373.6690164333557,12,0.2,175.5161678428301,4.0,Yes
ORD-1320,2025-02-15,CUST-128,Home Office,West,Office Supplies,1053.2144065755588,13,0.0,-4.111746091836324,4.0,No
ORD-1321,2025-04-27,CUST-103,Consumer,South,Office Supplies,1195.6378617764244,3,0.3,322.57569318523423,4.0,No
ORD-1322,2025-01-06,CUST-109,Home Office,South,Office Supplies,448.28834130314954,6,0.2,-96.9930418492505,4.0,No
ORD-1323,2025-04-09,CUST-116,Consumer,South,Technology,543.8466508359056,12,0.5,247.53545682440432,2.0,No
ORD-1324,2025-05-04,CUST-109,Home Office,East,Technology,869.264416461257,2,0.0,181.34214628869898,5.0,No
ORD-1325,2025-02-06,CUST-116,Consumer,Central,Furniture,1064.5729787534387,8,0.1,68.09966047145684,2.0,No
ORD-1326,2025-01-24,CUST-119,Corporate,South,Furniture,715.7227576822731,2,0.1,-77.27997501441644,4.0,No
ORD-1327,2025-04-03,CUST-123,Corporate,West,Technology,475.9155808316169,11,0.5,182.3689573029257,4.0,No
ORD-1328,2025-02-15,CUST-104,Consumer,Central,Furniture,501.01999060986225,7,0.0,73.52608078954162,4.0,No
ORD-1329,2025-04-05,CUST-133,Home Office,West,Technology,837.7855943312002,9,0.3,321.32021273594864,5.0,No
ORD-1330,2025-04-09,CUST-105,Consumer,Central,Office Supplies,13.829733689091631,1,0.2,143.89553370039465,5.0,Yes
ORD-1331,2025-04-26,CUST-101,Home Office,West,Office Supplies,747.3113115772104,8,0.0,322.8431800820787,5.0,
ORD-1332,2025-06-09,CUST-112,Corporate,East,Furniture,433.0366824252153,7,0.1,-0.7823379370131534,4.0,No
ORD-1333,2025-06-10,CUST-142,Home Office,South,Technology,955.0948242197303,6,0.5,226.5766596638465,4.0,No
ORD-1334,2025-03-08,CUST-142,Corporate,West,Technology,120.65886138952727,6,0.5,177.76205938192658,4.0,No
ORD-1335,2025-05-08,CUST-147,Home Office,Central,Furniture,709.9606976685847,6,0.2,232.73370342409032,5.0,No
ORD-1336,2025-01-18,CUST-110,Home Office,South,Technology,582.3577389644872,9,0.5,-3.399461212358446,4.0,Yes
ORD-1337,2025-01-25,CUST-146,Home Office,South,Office Supplies,774.3673758272206,2,0.5,199.24753230699815,,No
ORD-1338,2025-02-23,CUST-122,Consumer,Central,Furniture,87.17577743473234,1,0.0,124.11817687559105,5.0,No
ORD-1339,2025-02-27,CUST-115,Consumer,West,Furniture,700.1807070394763,13,0.3,234.27123870784231,4.0,No
ORD-1340,2025-03-08,CUST-130,Corporate,East,Technology,678.1666596718333,12,0.2,47.170089868318,3.0,No
ORD-1341,2025-04-14,CUST-110,Corporate,East,Furniture,677.1855123552434,6,0.0,300.5256614593637,2.0,No
ORD-1342,2025-06-23,CUST-115,Consumer,West,Technology,728.1503232497812,10,0.3,-62.06440842489233,5.0,No
ORD-1343,2025-01-24,CUST-107,Corporate,South,Technology,814.9968452993711,11,0.0,263.2351934560346,3.0,No
ORD-1344,2025-04-24,CUST-103,Consumer,South,Technology,967.936909620116,8,0.0,287.59383161679085,5.0,No
ORD-1345,2025-02-01,CUST-139,Home Office,South,Technology,331.0866569525751,3,0.5,267.76354011506953,4.0,No
ORD-1346,2025-06-24,CUST-103,Corporate,South,Technology,991.8087981142738,12,0.3,130.72687741779922,4.0,No
ORD-1347,2025-03-27,CUST-124,Corporate,West,Furniture,602.9242618935098,10,0.2,97.27324101384258,5.0,No
ORD-1348,2025-05-31,CUST-102,Consumer,South,Office Supplies,101.69935216985408,1,0.2,348.31802893619454,4.0,No
ORD-1349,2025-05-07,CUST-131,Corporate,Central,Office Supplies,79.67560580033525,9,0.3,3.1273780463729537,4.0,No
ORD-1350,2025-06-04,CUST-102,Corporate,South,Furniture,407.74359924831236,13,0.5,146.09418464422006,4.0,No
ORD-1351,2025-05-10,CUST-126,Home Office,East,Furniture,944.0274027626464,13,0.1,201.80398642204648,3.0,Yes
ORD-1352,2025-01-17,CUST-128,Corporate,South,Office Supplies,852.1403123416898,1,0.0,215.39043613764437,5.0,No
ORD-1353,2025-04-14,CUST-131,Home Office,West,Office Supplies,948.4518079601637,3,0.5,-8.188900417639587,3.0,No
ORD-1354,2025-06-10,CUST-149,Consumer,East,Office Supplies,625.5501771655152,8,0.3,194.29734155291055,5.0,No
ORD-1355,2025-05-17,CUST-118,Corporate,West,Office Supplies,533.8368075670338,14,0.0,268.26630491660177,5.0,No
ORD-1356,2025-02-12,CUST-120,Home Office,West,Office Supplies,185.4685067804779,3,0.2,-77.4916404304995,3.0,No
ORD-1357,2025-06-25,CUST-104,Consumer,East,Technology,400.5493767950807,13,0.1,310.1845819963924,4.0,No
ORD-1358,2025-02-08,CUST-117,Corporate,West,Furniture,526.4830457469116,4,0.2,-86.72317518465734,4.0,No
ORD-1359,2025-06-19,CUST-127,Consumer,West,Technology,115.43451131874451,8,0.3,60.186964619777456,3.0,No
ORD-1360,2025-01-26,CUST-141,Corporate,South,Office Supplies,272.5282237263414,1,0.0,-92.88406169516708,,
ORD-1361,2025-04-09,CUST-121,Consumer,Central,Office Supplies,721.8880999358491,13,0.3,-65.28467415718816,1.0,No
ORD-1362,2025-02-19,CUST-120,Consumer,West,Office Supplies,885.4391059446359,13,0.0,310.02572833103557,3.0,No
ORD-1363,2025-06-02,CUST-105,Home Office,West,Technology,1198.03353855761,6,0.5,59.68737383576652,4.0,
ORD-1364,2025-06-01,CUST-100,Consumer,West,Technology,1120.4048642988337,1,0.1,91.14718869127381,4.0,No
ORD-1365,2025-01-13,CUST-104,Corporate,South,Office Supplies,774.6525874468779,14,0.5,-3.095028377851321,4.0,No
ORD-1366,2025-03-01,CUST-140,Corporate,Central,Technology,511.28518341994567,1,0.5,168.69309658402392,5.0,No
ORD-1367,2025-05-15,CUST-111,Home Office,East,Technology,767.0510640027969,14,0.3,167.66144660500532,4.0,No
ORD-1368,2025-02-26,CUST-125,Corporate,South,Office Supplies,944.925425515476,8,0.1,67.49017632134866,4.0,No
ORD-1369,2025-02-05,CUST-145,Corporate,South,Technology,150.8200671988309,11,0.0,49.865692312429275,2.0,No
ORD-1370,2025-06-22,CUST-133,Corporate,Central,Furniture,497.786818738583,4,0.0,298.23393868126453,3.0,No
ORD-1371,2025-01-20,CUST-148,Consumer,Central,Furniture,1009.3647199063845,12,0.2,72.47790783899063,3.0,Yes
ORD-1372,2025-03-06,CUST-113,Consumer,South,Furniture,466.76121280032237,1,0.0,122.0754464694837,3.0,No
ORD-1373,2025-01-08,CUST-125,Corporate,East,Furniture,690.528002760352,10,0.3,27.487143091218783,4.0,No
ORD-1374,2025-05-24,CUST-144,Home Office,South,Office Supplies,709.4455394260159,7,0.5,254.0462765107073,3.0,No
ORD-1375,2025-05-22,CUST-126,Consumer,Central,Office Supplies,229.52674122903085,5,0.5,78.85167060459122,3.0,No
ORD-1376,2025-04-25,CUST-108,Home Office,East,Office Supplies,441.06017556622317,5,0.5,131.12497094494606,3.0,Yes
ORD-1377,2025-05-23,CUST-125,Corporate,Central,Furniture,408.06843360289923,1,0.1,14.010726526847634,5.0,No
ORD-1378,2025-04-02,CUST-146,Corporate,East,Furniture,41.174083153157106,14,0.0,344.4468165535633,5.0,No
ORD-1379,2025-04-08,CUST-121,Consumer,West,Technology,38.78819903071274,10,0.3,31.173083415675308,4.0,No
ORD-1380,2025-03-07,CUST-146,Corporate,Central,Technology,999.7194819741704,11,0.1,246.83413890749824,5.0,No
ORD-1381,2025-02-01,CUST-129,Consumer,Central,Furniture,334.9542638676468,6,0.2,92.37304266054164,5.0,No
ORD-1382,2025-03-27,CUST-142,Corporate,South,Furniture,626.5137318241904,14,0.3,-7.202167712137054,4.0,No
ORD-1383,2025-02-20,CUST-147,Corporate,Central,Furniture,365.48343257063993,9,0.3,259.87344378418754,1.0,No
ORD-1384,2025-06-02,CUST-116,Consumer,Central,Furniture,1129.4083016872553,9,0.3,50.123055063069415,5.0,No
ORD-1385,2025-03-04,CUST-125,Consumer,West,Technology,318.56314305027075,8,0.5,289.33700632901497,4.0,No
ORD-1386,2025-05-05,CUST-135,Consumer,Central,Furniture,521.2916071593327,5,0.3,311.86573321302035,4.0,No
ORD-1387,2025-05-30,CUST-100,Corporate,West,Technology,1048.5489980766763,1,0.0,286.92072592607417,5.0,No
ORD-1388,2025-02-27,CUST-107,Corporate,West,Furniture,1011.9009444822523,9,0.3,-84.24643833693746,4.0,No
ORD-1389,2025-02-27,CUST-148,Home Office,West,Furniture,231.46068723707,1,0.5,254.3180052522975,4.0,No
ORD-1390,2025-03-27,CUST-134,Consumer,West,Furniture,965.1455386568954,8,0.3,85.10275992461476,5.0,No
ORD-1391,2025-02-18,CUST-114,Corporate,East,Technology,555.2423952180923,5,0.2,293.1753140820013,3.0,No
ORD-1392,2025-06-29,CUST-146,Corporate,South,Technology,584.7329577815727,3,0.2,187.07941820813244,4.0,Yes
ORD-1393,2025-06-19,CUST-121,Consumer,East,Office Supplies,168.8411671749731,11,0.5,275.13941036478127,4.0,No
ORD-1394,2025-03-11,CUST-113,Home Office,Central,Furniture,105.91580137097834,7,0.0,124.74429644007591,4.0,No
ORD-1395,2025-01-15,CUST-125,Consumer,East,Office Supplies,876.2477752987805,7,0.0,140.76147706951977,5.0,No
ORD-1396,2025-02-23,CUST-127,Home Office,East,Office Supplies,600.7887713028067,9,0.1,-35.02556553984975,1.0,Yes
ORD-1397,2025-04-11,CUST-122,Corporate,Central,Technology,529.8523361120637,7,0.5,252.79431141020996,4.0,No
ORD-1398,2025-01-08,CUST-113,Home Office,Central,Technology,878.1147920963521,13,0.3,88.72532525013725,3.0,No
ORD-1399,2025-02-22,CUST-123,Corporate,Central,Office Supplies,920.9603497994206,11,0.5,125.03605322221216,4.0,No
ORD-1400,2025-03-01,CUST-101,Consumer,East,Furniture,199.10071952653072,14,0.1,253.29397134306845,4.0,No
ORD-1401,2025-04-18,CUST-144,Consumer,East,Technology,736.1679278783931,3,0.5,169.48043003574753,5.0,No
ORD-1402,2025-01-05,CUST-125,Consumer,Central,Furniture,171.07135791044578,11,0.5,-9.50557265079965,2.0,No
ORD-1403,2025-04-13,CUST-113,Home Office,South,Furniture,904.1363523745644,13,0.1,165.6046966179017,4.0,No
ORD-1404,2025-01-06,CUST-106,Corporate,South,Office Supplies,791.776635957896,14,0.0,83.43478609084508,3.0,No
ORD-1405,2025-04-19,CUST-102,Consumer,West,Office Supplies,1148.371399089315,13,0.3,111.2864939197382,5.0,
ORD-1406,2025-04-26,CUST-146,Consumer,Central,Office Supplies,92.06003946414121,1,0.1,-87.25992651879949,5.0,No
ORD-1407,2025-04-04,CUST-122,Corporate,West,Office Supplies,77.89511816999264,8,0.2,-5.486792717673282,,No
ORD-1408,2025-02-16,CUST-145,Consumer,South,Technology,345.80261888490816,12,0.0,26.467136621462714,5.0,No
ORD-1409,2025-04-09,CUST-142,Corporate,West,Technology,321.4297636457281,3,0.2,220.8320035364626,5.0,No
ORD-1410,2025-02-24,CUST-146,Corporate,Central,Office Supplies,303.9047708956798,12,0.0,-94.82838701584811,3.0,Yes
ORD-1411,2025-06-17,CUST-144,Corporate,Central,Technology,1088.4429508200337,8,0.3,83.94976755310941,3.0,No
ORD-1412,2025-02-21,CUST-117,Corporate,Central,Office Supplies,306.9599778209123,8,0.3,315.8120916915798,4.0,
ORD-1413,2025-05-24,CUST-137,Corporate,East,Furniture,333.6201740930709,13,0.5,-49.65372255289427,5.0,No
ORD-1414,2025-01-13,CUST-134,Home Office,West,Furniture,913.6839322773768,5,0.2,132.39097469837498,5.0,Yes
ORD-1415,2025-04-24,CUST-114,Consumer,South,Furniture,545.1904125161426,13,0.0,253.93507207588118,3.0,Yes
ORD-1416,2025-05-04,CUST-124,Home Office,South,Office Supplies,934.2855627766656,12,0.3,324.1390883840525,5.0,No
ORD-1417,2025-04-16,CUST-136,Consumer,South,Furniture,87.78572750161844,13,0.1,236.0494877901731,4.0,No
ORD-1418,2025-06-07,CUST-127,Home Office,East,Technology,590.2097204713273,1,0.3,224.25449688998276,4.0,No
ORD-1419,2025-05-27,CUST-109,Corporate,East,Furniture,50.000184218106334,13,0.1,271.9196405880931,3.0,No
ORD-1420,2025-05-25,CUST-138,Consumer,Central,Furniture,84.55731211187188,10,0.0,100.79054943989465,2.0,No
ORD-1421,2025-04-30,CUST-116,Consumer,South,Furniture,1088.660569479849,7,0.3,262.6300396780249,4.0,No
ORD-1422,2025-03-04,CUST-138,Home Office,East,Technology,175.70199162993825,12,0.3,-96.41601786454699,4.0,No
ORD-1423,2025-01-19,CUST-121,Home Office,Central,Office Supplies,643.5806119075083,10,0.0,316.0524749195622,3.0,No
ORD-1424,2025-04-02,CUST-125,Consumer,South,Technology,499.20376709484077,5,0.3,99.48792928272889,4.0,No
ORD-1425,2025-02-27,CUST-143,Home Office,West,Office Supplies,423.33855824802276,8,0.1,149.0210845395864,5.0,No
ORD-1426,2025-03-31,CUST-124,Home Office,Central,Office Supplies,1080.8016813678541,9,0.3,14.69701201169704,5.0,No
ORD-1427,2025-04-27,CUST-116,Home Office,East,Furniture,35.96984216283251,11,0.2,234.13887477818963,5.0,No
ORD-1428,2025-03-03,CUST-112,Corporate,East,Office Supplies,799.909726548951,14,0.5,-65.51388708613803,3.0,Yes
ORD-1429,2025-01-23,CUST-119,Corporate,Central,Technology,1156.439376714125,7,0.1,292.68611114607586,3.0,No
ORD-1430,2025-05-07,CUST-124,Home Office,Central,Technology,676.6001383195919,14,0.2,272.6525730528542,4.0,No
ORD-1431,2025-05-17,CUST-103,Home Office,East,Office Supplies,1124.8187298193793,13,0.0,-2.7729476898551155,4.0,No
ORD-1432,2025-05-20,CUST-109,Corporate,West,Furniture,72.18687635036828,7,0.1,264.19597922836806,2.0,No
ORD-1433,2025-05-09,CUST-102,Corporate,South,Furniture,508.3640496982521,1,0.5,253.8609798776667,3.0,
ORD-1434,2025-02-27,CUST-140,Consumer,West,Technology,319.5877712448409,4,0.5,184.49746898927702,4.0,Yes
ORD-1435,2025-05-02,CUST-144,Consumer,Central,Furniture,879.6769483270684,2,0.0,68.0840796048594,3.0,No
ORD-1436,2025-01-01,CUST-117,Corporate,West,Office Supplies,1177.7435376917235,2,0.0,22.174439381840543,3.0,No
ORD-1437,2025-02-03,CUST-146,Home Office,East,Office Supplies,315.2707743086549,2,0.1,4.302615630207512,3.0,No
ORD-1438,2025-04-06,CUST-135,Home Office,Central,Technology,788.4677757541486,4,0.3,43.37403324362322,1.0,No
ORD-1439,2025-05-06,CUST-146,Home Office,South,Office Supplies,245.73618298409076,14,0.0,306.60129954463866,4.0,No
ORD-1440,2025-04-28,CUST-121,Home Office,East,Technology,682.7430029402158,1,0.3,-65.06165080504843,4.0,No
ORD-1441,2025-02-17,CUST-133,Consumer,East,Office Supplies,562.0796591591201,4,0.2,272.9920743138314,4.0,No
ORD-1442,2025-03-30,CUST-146,Corporate,South,Technology,1166.686342261529,2,0.5,57.00053376882062,3.0,No
ORD-1443,2025-04-27,CUST-107,Home Office,South,Furniture,734.1474545087952,5,0.3,134.71972820511118,3.0,No
ORD-1444,2025-05-09,CUST-139,Consumer,West,Office Supplies,425.91258278331435,3,0.5,257.5185351418208,4.0,No
ORD-1445,2025-01-16,CUST-148,Home Office,Central,Office Supplies,145.77398401664072,12,0.3,297.9694461603371,4.0,No
ORD-1446,2025-03-10,CUST-143,Corporate,South,Technology,189.9837261945721,8,0.2,55.15163903269115,4.0,No
ORD-1447,2025-01-22,CUST-118,Consumer,South,Technology,278.1271466419698,4,0.0,107.82956657379964,3.0,No
ORD-1448,2025-04-03,CUST-141,Corporate,Central,Office Supplies,308.6503269949546,1,0.2,86.53222916755652,5.0,No
ORD-1449,2025-03-17,CUST-140,Corporate,South,Technology,1022.2331088309539,1,0.0,-94.03703492324026,3.0,No
ORD-1450,2025-06-03,CUST-136,Consumer,South,Office Supplies,677.8551180562047,12,0.0,33.17429998639548,4.0,No
ORD-1451,2025-05-24,CUST-105,Consumer,West,Furniture,632.8351845354961,10,0.5,106.63515517965283,4.0,
ORD-1452,2025-06-28,CUST-125,Consumer,East,Technology,146.57495752436878,3,0.2,84.9921239961979,4.0,No
ORD-1453,2025-03-27,CUST-133,Consumer,East,Office Supplies,1033.5662350858277,9,0.3,224.86815238205577,3.0,Yes
